id,hi_int_prncp_pd,acc_now_delinq,acc_open_past_24mths,addr_state,annual_inc,application_type,avg_cur_bal,bc_util,delinq_2yrs,delinq_amnt,dti,earliest_cr_line,emp_length,emp_title,grade,home_ownership,initial_list_status,int_rate,last_credit_pull_d,loan_amnt,mort_acc,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_30dpd,out_prncp_inv,pub_rec,pub_rec_bankruptcies,purpose,sub_grade,term,tot_coll_amt,tot_cur_bal,total_rec_late_fee,verification_status
8225,0,0,5,NY,50500,Individual,721,43.4,0,0,13.68,May-2004,10+ years,Substance Abuse Counselor,A,RENT,w,5.32,Feb-2019,10000,0,15,0,0,0,3258.5,0,0,house,A1,36 months,0,10816,0,Not Verified
8226,0,0,1,CA,20000,Individual,3034,82,0,0,9.06,Feb-2008,3 years,laborer,B,RENT,w,11.53,Feb-2019,8000,0,2,0,0,0,0,0,0,debt_consolidation,B5,36 months,0,6068,0,Verified
8227,0,0,4,OH,45000,Individual,1231,50.1,0,0,16.08,May-1998,10+ years,laborer,B,MORTGAGE,w,13.53,Feb-2018,10000,3,11,0,0,0,0,2,1,debt_consolidation,B5,36 months,0,11076,16.98,Source Verified
8228,0,0,4,NY,165000,Individual,11821,54.5,0,0,8.92,Jun-1998,1 year,laborer,A,RENT,w,6.11,Feb-2019,4000,2,5,0,0,0,3590.79,1,1,debt_consolidation,A1,36 months,0,59107,0,Not Verified
8229,0,0,2,MI,80900,Individual,12099,96.7,0,0,31.55,Apr-1987,10+ years,laborer,B,MORTGAGE,w,10.78,Aug-2017,26575,1,10,0,0,0,0,0,0,debt_consolidation,B4,36 months,0,120985,0,Verified
8230,0,0,8,CA,40000,Individual,2414,69.6,0,0,17.73,Feb-2006,6 years,assistant,D,RENT,w,16.99,Feb-2019,3600,0,11,0,0,0,732.93,1,1,other,D1,36 months,0,26552,0,Verified
8231,0,0,3,CA,110000,Individual,1914,92.9,0,0,5.18,Aug-1996,10+ years,Account Director,B,RENT,w,11.53,Feb-2019,16800,0,7,0,0,0,0,0,0,debt_consolidation,B5,36 months,0,13397,0,Not Verified
8232,0,0,2,CA,112000,Individual,37909,71.6,0,0,13.63,Sep-1998,10+ years,QA Specialist,A,MORTGAGE,w,5.32,Jan-2018,12000,4,6,0,0,0,0,0,0,credit_card,A1,36 months,0,227452,0,Source Verified
8233,0,0,6,PA,29000,Individual,11345,33.4,0,0,20.65,Mar-1990,3 years,Nurse Assistant,B,MORTGAGE,w,11.99,Feb-2019,3000,4,14,0,0,0,1958.89,0,0,debt_consolidation,B5,36 months,13795,136137,0,Not Verified
8234,0,0,2,CA,48000,Individual,2751,75.6,0,0,12.35,Jun-2004,10+ years,RDA,C,RENT,f,16.02,Feb-2019,14400,0,5,0,0,0,5671.71,0,0,debt_consolidation,C5,36 months,0,13757,0,Source Verified
8235,0,0,3,TX,49920,Individual,20504,78.7,3,0,5.7,Mar-2005,10+ years,Accounts payable,B,MORTGAGE,w,10.91,Oct-2018,10000,3,8,0,0,0,0,0,0,debt_consolidation,B4,36 months,0,164035,32.7,Not Verified
8236,0,0,7,CA,49000,Individual,1261,21.9,0,0,11.03,Sep-1999,6 years,Table Games Dealer,C,RENT,f,12.62,Nov-2018,23500,0,15,0,0,0,0,0,0,home_improvement,C1,36 months,0,18913,0,Source Verified
8237,0,0,3,NV,35000,Individual,1413,79.2,0,0,11.28,Apr-2006,10+ years,Table Games Dealer,C,RENT,f,13.59,Feb-2019,10000,0,6,0,0,0,4863.71,1,1,debt_consolidation,C2,36 months,0,8476,0,Source Verified
8238,0,0,8,NV,46000,Individual,2193,15.7,0,0,12.58,Mar-1996,3 years,IT Tech,C,OWN,f,13.49,Sep-2018,3200,2,10,0,0,0,0,1,1,credit_card,C2,36 months,1636,19737,0,Source Verified
8239,0,0,6,MN,68473,Individual,14507,80.8,0,0,35.31,Aug-1995,10+ years,Production Supervisor,A,MORTGAGE,w,7.02,Feb-2019,10000,3,14,0,0,0,9244.49,0,0,debt_consolidation,A2,36 months,0,203098,0,Verified
8240,0,0,11,CA,35000,Individual,2235,75.8,0,0,32.03,Apr-1961,10+ years,Merchandising,C,RENT,w,12.62,Jan-2019,5000,0,14,0,0,0,0,0,0,debt_consolidation,C1,36 months,0,31292,0,Source Verified
8241,0,0,6,NY,21000,Individual,2133,45.2,0,0,23.54,Jul-1997,2 years,office Manager,C,RENT,w,13.99,Sep-2017,9600,0,13,0,0,0,0,0,0,debt_consolidation,C4,36 months,0,27723,0,Source Verified
8242,0,0,3,FL,90000,Individual,27083,13.3,0,0,4.44,May-2002,< 1 year,Speech Pathologist,B,MORTGAGE,w,8.39,Nov-2018,10000,2,12,0,0,0,0,0,0,small_business,B1,36 months,175,297913,0,Source Verified
8243,0,0,2,CA,101000,Individual,7636,49.7,0,0,14.1,Feb-2006,10+ years,Speech Pathologist,C,RENT,w,15.31,Feb-2017,14000,1,6,0,0,0,0,0,0,major_purchase,C5,60 months,0,45817,0,Source Verified
8244,0,0,1,CA,51000,Individual,1230,46.8,1,0,4.68,Apr-1994,10+ years,ACCOUNTING,A,OWN,w,7.89,Feb-2019,6000,1,5,0,0,0,0,0,0,credit_card,A5,36 months,0,6148,0,Source Verified
8245,0,0,3,CA,55000,Individual,2536,38,0,0,17.15,Sep-2005,< 1 year,Research Associate,A,RENT,w,7.35,Feb-2019,15000,0,9,0,0,0,9147.74,0,0,debt_consolidation,A4,36 months,0,22820,0,Not Verified
8246,0,0,6,TX,161000,Individual,26179,96.9,0,0,14.51,Mar-2007,5 years,Category Manager,E,MORTGAGE,w,26.24,Nov-2018,29325,4,17,0,0,0,0,0,0,debt_consolidation,E5,60 months,0,366503,0,Not Verified
8247,0,0,0,CA,65000,Individual,2840,52.6,0,0,6.96,Jul-2002,9 years,Longshoreman,A,RENT,w,7.26,Dec-2018,12000,0,4,0,0,0,0,0,0,debt_consolidation,A4,36 months,0,11360,18.6,Source Verified
8248,0,0,0,CA,41600,Individual,3246,2.8,0,0,12.26,Dec-2006,1 year,DRIVER,A,RENT,w,7.97,Dec-2018,2400,0,3,0,0,0,0,0,0,other,A5,36 months,0,9739,0,Not Verified
8249,0,0,4,NY,65000,Individual,6672,61.1,0,0,15.01,Aug-2006,10+ years,DRIVER,D,RENT,f,17.57,Jul-2018,12150,0,6,0,0,0,0,3,0,debt_consolidation,D2,36 months,0,40034,0,Verified
8250,0,0,2,GA,57000,Individual,1003,21.5,0,0,1.77,Feb-2004,1 year,DRIVER,B,RENT,f,9.99,Sep-2018,7000,0,4,0,0,0,0,0,0,debt_consolidation,B3,36 months,0,3008,0,Not Verified
8251,0,0,4,IL,92000,Individual,58890,0,1,0,12.29,Jul-1994,10+ years,University of Illinois at Chicago,B,MORTGAGE,f,11.14,Feb-2019,21000,2,5,0,0,0,0,0,0,debt_consolidation,B2,36 months,0,294448,0,Verified
8252,0,0,8,NY,57000,Individual,7262,9.4,0,0,34.26,Apr-2003,1 year,Corporate Accountant,D,MORTGAGE,f,19.99,Feb-2019,9600,1,22,0,0,0,0,0,0,other,D4,36 months,0,152492,0,Source Verified
8253,0,0,1,IL,48000,Individual,2043,73.2,0,0,10.55,Apr-2011,4 years,patient care technician,B,MORTGAGE,w,10.99,Sep-2017,10000,0,4,0,0,0,0,0,0,debt_consolidation,B4,36 months,0,8172,0,Source Verified
8254,0,0,6,TX,104400,Individual,24435,8.6,0,0,14.67,Feb-2003,5 years,Executive Chef,A,MORTGAGE,w,7.35,Apr-2018,20000,1,8,0,0,0,0,0,0,debt_consolidation,A4,36 months,0,195478,0,Not Verified
8255,0,0,3,FL,70000,Individual,4689,60.9,0,0,30.57,Jun-2010,10+ years,Operation Manager,A,RENT,w,5.31,Feb-2019,25000,0,17,0,0,0,19782.64,0,0,credit_card,A1,36 months,0,79706,0,Source Verified
8256,0,0,3,PA,55000,Individual,2324,56.3,0,0,13.66,Sep-2013,1 year,Operation Manager,A,OWN,w,7.97,Feb-2019,10000,0,8,0,0,0,5769.58,0,0,debt_consolidation,A5,36 months,0,18588,0,Not Verified
8257,0,0,2,CA,25920,Individual,4496,7.6,1,0,4.4,Feb-2006,2 years,Logistics Coordinator,B,RENT,w,10.47,Feb-2019,6000,0,3,0,1,0,4975.43,0,0,debt_consolidation,B2,36 months,0,13488,0,Source Verified
8258,0,0,4,CA,180000,Individual,41591,73.9,0,0,22.77,Nov-1996,10+ years,Air Traffic Controller,C,MORTGAGE,w,13.99,Feb-2019,32000,3,13,0,0,0,0,0,0,debt_consolidation,C4,60 months,0,540686,0,Verified
8259,0,0,2,TX,25000,Individual,723,52.6,0,0,6.56,Aug-2014,1 year,Head Teller,B,RENT,f,11.99,Feb-2019,5000,0,6,0,0,0,3396.93,0,0,other,B5,36 months,0,4340,0,Source Verified
8260,0,0,5,OH,30000,Individual,1701,52,6,0,36.52,Jan-1989,5 years,lab tech,C,RENT,w,13.67,Oct-2018,7000,0,25,0,5,0,0,0,0,debt_consolidation,C3,36 months,0,42531,0,Source Verified
8261,0,0,4,NY,70000,Individual,6741,61.8,0,0,34.37,Mar-2003,10+ years,Forman,C,MORTGAGE,w,13.67,Oct-2018,24000,2,12,0,0,0,0,0,0,debt_consolidation,C3,36 months,0,80896,0,Verified
8262,0,0,4,CO,65000,Individual,3154,62.8,0,0,20.14,Oct-2009,4 years,Team lead,C,MORTGAGE,w,12.59,Sep-2017,13000,0,11,0,0,0,0,0,0,debt_consolidation,C2,36 months,0,34697,0,Source Verified
8263,0,0,6,TX,43000,Individual,17645,52.3,0,0,27.44,Sep-2006,8 years,Team lead,B,MORTGAGE,w,8.18,Oct-2018,9600,2,9,0,0,0,0,0,0,debt_consolidation,B1,36 months,0,158803,0,Not Verified
8264,0,0,3,IL,95000,Individual,23190,46.2,0,0,19.4,Jun-2007,3 years,Sr. Manager,A,MORTGAGE,w,6.71,Feb-2019,12500,1,16,0,0,0,8943.11,0,0,debt_consolidation,A3,36 months,0,371040,0,Source Verified
8265,0,0,1,CA,52000,Individual,4233,35.9,0,0,19.94,Nov-2002,5 years,Sr. Manager,A,RENT,w,5.32,May-2018,15000,0,6,0,0,0,0,0,0,credit_card,A1,36 months,121,25398,0,Source Verified
8266,0,0,2,NY,155000,Individual,4230,85.1,0,0,9.42,Jul-2004,6 years,Sr. Manager,A,RENT,f,8.19,Oct-2017,16000,0,8,0,0,0,0,0,0,debt_consolidation,A5,36 months,0,33841,0,Verified
8267,0,0,7,CA,60000,Individual,2317,37.2,0,0,4.72,Mar-2011,4 years,Researcher,C,RENT,f,13.66,Mar-2018,21600,0,12,0,0,0,0,0,0,credit_card,C3,36 months,0,23172,0,Verified
8268,0,0,1,NY,80000,Individual,33274,46.6,0,0,12.31,Jun-2003,8 years,Researcher,A,MORTGAGE,w,6.07,Feb-2019,40000,2,7,0,0,0,29607.46,0,0,home_improvement,A2,36 months,0,232915,0,Not Verified
8269,0,0,5,MN,65087.36,Individual,4255,72.5,0,0,17.78,May-2010,10+ years,Training Specialist,B,MORTGAGE,w,11.49,Jan-2019,10000,0,6,0,0,0,0,1,1,debt_consolidation,B5,36 months,0,25532,0,Source Verified
8270,0,0,6,TX,102000,Individual,15367,48.5,0,0,26.76,Jul-1995,10+ years,Sergeant Major,B,MORTGAGE,w,9.99,Feb-2019,24000,2,16,0,0,0,0,0,0,debt_consolidation,B3,60 months,0,245869,0,Verified
8271,0,0,3,CA,130000,Individual,38726,47.1,1,0,28.27,Jul-2008,10+ years,VP Operations,A,MORTGAGE,w,8.46,Feb-2019,25000,1,10,0,0,0,21894.11,0,0,credit_card,A5,36 months,0,348530,0,Source Verified
8272,0,0,0,NJ,250000,Individual,16169,92,0,0,24.9,Apr-1984,2 years,VP Operations,B,RENT,w,9.58,May-2018,32000,2,16,0,0,0,24837.16,0,0,credit_card,B1,36 months,0,258705,0,Source Verified
8273,0,0,7,NY,58500,Individual,1656,28,0,0,28.33,Feb-2006,7 years,Developer,C,RENT,w,12.59,Jan-2019,12000,0,18,0,0,0,0,0,0,credit_card,C2,60 months,0,29811,0,Source Verified
8274,0,0,6,TX,85000,Individual,6208,45.9,0,0,17.34,Feb-2004,4 years,Developer,D,RENT,w,17.09,Feb-2019,4000,0,10,0,0,0,2680.5,0,0,credit_card,D1,36 months,0,62083,0,Not Verified
8275,0,0,5,OH,49000,Individual,2987,27.1,0,0,13.01,May-1985,10+ years,Purchasing Manager,B,MORTGAGE,w,8.39,Jul-2018,1700,4,16,0,0,0,0,1,1,other,B1,36 months,0,44800,0,Not Verified
8276,0,0,2,VA,113000,Individual,37280,79.8,1,0,12.97,Aug-2001,6 years,Program Analyst,C,MORTGAGE,w,12.29,Sep-2017,30000,3,10,0,1,0,0,0,0,debt_consolidation,C1,60 months,0,372796,0,Verified
8277,0,0,3,MD,96000,Individual,20190,83,0,0,19.21,Oct-1995,< 1 year,Program Analyst,B,MORTGAGE,w,9.99,Feb-2019,28000,1,22,0,0,0,0,0,0,credit_card,B3,60 months,0,444190,0,Not Verified
8278,0,0,4,DC,74000,Individual,2552,41.1,0,0,9.63,Nov-2004,3 years,Program Analyst,B,RENT,f,9.93,Feb-2019,4000,0,7,0,0,0,1540.87,0,0,debt_consolidation,B2,36 months,8373,17867,0,Not Verified
8279,0,0,5,NJ,498000,Individual,63754,34.3,1,0,2.33,Jan-1991,10+ years,Senior Sales Consultant,A,MORTGAGE,w,5.32,Feb-2019,30000,7,10,0,0,0,15596.74,0,0,debt_consolidation,A1,36 months,0,637543,0,Verified
8280,0,0,2,CO,136000,Individual,48011,29.8,0,0,15.76,Jun-2012,< 1 year,Senior Advisor,A,RENT,w,7.34,Oct-2018,13000,2,8,0,0,0,0,0,0,credit_card,A4,36 months,0,384086,0,Not Verified
8281,0,0,1,OH,72000,Individual,17075,89.4,0,0,16.92,Jan-1998,10+ years,Athletic Director,D,MORTGAGE,w,17.99,Feb-2019,12000,2,9,0,0,0,0,0,0,debt_consolidation,D2,60 months,0,119526,0,Not Verified
8282,0,0,6,CA,60000,Individual,6438,96.6,0,0,10.41,Nov-2005,< 1 year,Claims Adjuster,B,RENT,w,12.49,Feb-2019,7500,0,15,0,0,0,0,0,0,credit_card,B5,36 months,0,83688,0,Source Verified
8283,0,0,1,MI,68000,Individual,25212,47.7,0,0,14.34,Sep-1999,< 1 year,Claims Adjuster,C,MORTGAGE,f,15.99,Feb-2019,18000,1,7,0,0,0,0,0,0,debt_consolidation,C5,36 months,2271,176482,0,Source Verified
8284,0,0,3,TX,70000,Individual,20870,67.2,0,0,23.16,Feb-1983,2 years,Sr Portfolio Administrator,C,MORTGAGE,w,14.31,Dec-2018,21500,1,17,0,0,0,0,0,0,debt_consolidation,C4,60 months,200,354785,0,Source Verified
8285,0,0,2,NY,300000,Individual,21971,40.6,1,0,4.08,Sep-1993,2 years,vice president,B,MORTGAGE,w,11.53,May-2018,30000,3,9,0,1,0,0,2,0,debt_consolidation,B5,36 months,0,197741,148.47,Source Verified
8286,0,0,23,OH,110000,Individual,39171,97.4,0,0,14.47,Apr-2000,10+ years,Operations Director,B,MORTGAGE,w,11.47,Feb-2019,24000,3,9,0,0,0,3089.83,0,0,credit_card,B5,36 months,65,352536,0,Verified
8287,0,0,12,TX,87500,Individual,15267,99,0,0,23.73,May-2005,7 years,Solutions Manager,D,MORTGAGE,w,19.99,Dec-2018,32000,4,11,0,0,0,0,0,0,debt_consolidation,D4,60 months,0,167940,0,Verified
8288,0,0,7,CA,39000,Individual,3489,46.8,0,0,29.97,May-2011,10+ years,Collector,B,RENT,w,11.47,Jun-2017,12500,0,13,0,0,0,0,0,0,credit_card,B5,36 months,0,45356,0,Verified
8289,0,0,13,AL,53500,Individual,11845,81,0,0,13.75,Jun-2000,3 years,Collector,D,MORTGAGE,w,17.57,Oct-2016,15000,6,12,0,0,0,0,1,1,debt_consolidation,D4,60 months,0,142134,0,Not Verified
8290,0,0,4,NV,82000,Individual,24442,82.2,0,0,20.97,Sep-2007,4 years,Haul Truck Driver,B,RENT,w,10.47,Jan-2019,11000,0,4,0,0,0,0,0,0,credit_card,B2,36 months,0,97768,0,Not Verified
8291,0,0,10,FL,99000,Individual,2342,96.4,0,0,10.79,Nov-1993,10+ years,Mission Support Specialist,C,RENT,w,13.67,Feb-2019,5500,0,12,0,0,0,727.42,0,0,debt_consolidation,C3,36 months,70,28105,0,Source Verified
8292,0,0,7,MD,36000,Individual,1076,56.8,0,0,22.83,Apr-1982,10+ years,Shift Manager,B,MORTGAGE,w,11.49,Feb-2018,5000,4,13,0,0,0,0,2,2,other,B5,36 months,0,13987,0,Verified
8293,0,0,5,CA,95000,Individual,30445,95,0,0,14.87,Sep-1990,10+ years,Elementary Teacher,B,MORTGAGE,w,11.39,Oct-2017,7000,3,8,0,0,0,0,1,1,debt_consolidation,B3,36 months,0,243560,0,Source Verified
8294,0,0,0,MD,60000,Individual,3296,67.9,0,0,3.5,Jul-2003,10+ years,consultant,A,MORTGAGE,w,6.71,Feb-2019,10000,1,2,0,0,0,7420.42,1,1,debt_consolidation,A3,36 months,105,6591,0,Not Verified
8295,0,0,8,TX,70000,Individual,10387,74.3,0,0,20.23,Oct-2004,3 years,Client Manager,B,MORTGAGE,w,9.17,Jan-2019,10000,1,12,0,0,0,0,0,0,debt_consolidation,B1,36 months,1367,124640,0,Not Verified
8296,0,0,2,WA,67500,Individual,29683,52.7,6,0,19,Mar-1987,10+ years,BILLING MGR,E,MORTGAGE,w,19.19,Oct-2018,33675,1,8,0,1,0,0,0,0,debt_consolidation,E3,60 months,150,237461,0,Source Verified
8297,0,0,1,NY,35500,Individual,1770,33.2,0,0,19.75,Mar-2010,9 years,HHA,B,RENT,w,11.99,Dec-2017,12000,0,13,0,0,0,0,0,0,debt_consolidation,B5,60 months,0,23010,0,Not Verified
8298,0,0,9,CA,103000,Individual,2243,73.6,0,0,17.35,Oct-2002,7 years,Assistant Vice President,C,MORTGAGE,w,12.39,Jun-2017,20000,1,16,0,0,0,0,0,0,debt_consolidation,C1,60 months,133,35892,0,Verified
8299,0,0,2,NY,87000,Individual,3933,52.6,0,0,11.66,Aug-1996,10+ years,Assistant Vice President,A,RENT,w,7.97,Feb-2019,33000,0,10,0,0,0,17481.74,0,0,debt_consolidation,A5,36 months,0,39332,0,Source Verified
8300,0,0,4,NJ,120000,Individual,26604,58.6,0,0,18.12,Jun-2000,2 years,Assistant Vice President,C,MORTGAGE,w,13.35,Nov-2017,35000,2,15,0,0,0,0,0,0,debt_consolidation,C2,60 months,0,372452,0,Verified
8301,0,0,5,IL,55000,Individual,10779,29.3,1,0,21.41,Sep-2002,2 years,Resident physician,C,RENT,w,15.05,Oct-2017,16000,0,27,0,1,0,0,0,0,debt_consolidation,C4,60 months,0,291043,0,Not Verified
8302,0,0,7,FL,47500,Individual,531,72.4,0,0,11.67,Nov-2001,5 years,Senior Account Executive,B,RENT,w,10.99,Feb-2019,9000,1,22,0,0,0,1988.59,1,1,debt_consolidation,B4,36 months,0,11155,0,Source Verified
8303,0,0,1,CA,90000,Individual,3651,20,0,0,19.28,Nov-1992,7 years,Senior Account Executive,B,RENT,w,10.33,Feb-2019,20000,0,10,0,0,0,19485.73,0,0,debt_consolidation,B1,60 months,0,36507,0,Not Verified
8304,0,0,10,CA,65000,Individual,21104,10.6,0,0,19.54,Feb-1996,10+ years,Contract Administrator,A,MORTGAGE,w,7.59,Aug-2018,15000,4,13,0,0,0,0,0,0,debt_consolidation,A3,36 months,0,274358,0,Not Verified
8305,0,0,6,CA,61776,Individual,1930,87.4,0,0,12.45,Mar-1987,10+ years,Associate Governmental Program Analyst,B,RENT,w,9.17,Feb-2019,6500,1,9,0,0,0,0,1,1,credit_card,B2,36 months,0,17372,0,Verified
8306,0,0,5,CA,120000,Individual,17304,35.8,0,0,32.75,Nov-2005,9 years,Supervising RN,A,OWN,w,7.49,Feb-2019,8000,5,23,0,0,0,3097.38,0,0,home_improvement,A4,36 months,0,380686,0,Not Verified
8307,0,0,5,TX,132000,Individual,2116,94,0,0,12.42,Jul-1983,2 years,Senior Managing Consultant,E,RENT,w,19.99,Apr-2017,35000,1,9,0,0,0,0,0,0,debt_consolidation,E4,60 months,0,19047,0,Source Verified
8308,0,0,6,NY,85000,Individual,2658,30.9,0,0,10.05,Jan-1984,2 years,RN Care Manager,A,RENT,w,6.89,Feb-2019,15000,0,11,0,0,0,0,0,0,debt_consolidation,A3,36 months,0,26579,0,Source Verified
8309,0,0,2,CA,40000,Individual,1766,101.4,0,0,27.3,Oct-1981,3 years,mvr,C,RENT,w,12.74,Feb-2019,7200,0,8,0,0,0,2710.95,0,0,credit_card,C1,36 months,232,14127,0,Source Verified
8310,0,0,6,NY,80000,Individual,19925,87.1,1,0,20.01,Dec-1983,10+ years,station agent,C,MORTGAGE,w,15.31,Feb-2019,30000,1,14,0,1,0,0,0,0,debt_consolidation,C5,60 months,5111,278954,0,Source Verified
8311,0,0,2,TX,75000,Individual,30559,97.8,0,0,24.53,Oct-1998,5 years,Territory manager,B,MORTGAGE,w,10.15,Jun-2014,12000,4,5,0,0,0,0,0,0,credit_card,B2,36 months,0,152794,0,Not Verified
8312,0,0,4,NJ,60000,Individual,5423,73.5,0,0,23.43,Oct-2004,2 years,Copywriter,B,RENT,w,9.17,Feb-2019,25000,0,14,0,0,0,0,0,0,credit_card,B1,36 months,0,70501,0,Verified
8313,0,0,3,CA,114000,Individual,11815,99.5,0,0,25.36,Nov-2001,10+ years,Corrections officer,C,RENT,w,13.99,Feb-2019,40000,0,8,0,0,0,16400.17,0,0,debt_consolidation,C3,36 months,6080,94521,0,Verified
8314,0,0,1,PA,22500,Individual,2316,96.8,0,0,21.39,Feb-2011,1 year,Corrections officer,B,RENT,f,10.42,Feb-2019,2100,0,7,0,0,0,1014.24,0,0,credit_card,B3,36 months,283,16211,0,Verified
8315,0,0,6,CA,100000,Individual,58662,6.3,0,0,32.7,May-1993,10+ years,Clinical Laboratory Scientist,A,MORTGAGE,w,7.35,Feb-2019,15000,5,9,0,0,0,9554.79,0,0,major_purchase,A4,36 months,0,527956,0,Verified
8316,0,0,16,PA,146000,Individual,27931,28.4,0,0,15.21,Jan-1995,10+ years,CRNA,E,MORTGAGE,w,23.99,Nov-2016,24000,1,17,0,0,0,0,0,0,home_improvement,E4,60 months,0,474821,0,Not Verified
8317,0,1,5,FL,130000,Individual,35727,25.2,1,0,20.37,Oct-1986,10+ years,Business Development Director,A,MORTGAGE,f,7.35,Feb-2019,7200,9,14,0,1,0,3395.98,0,0,home_improvement,A4,36 months,0,500173,0,Source Verified
8318,0,0,2,GA,66500,Individual,12869,105.2,0,0,19.44,Feb-2001,3 years,Delivery Driver,C,MORTGAGE,w,12.74,Feb-2019,16000,2,8,0,0,0,5071.18,0,0,debt_consolidation,C1,36 months,0,102954,0,Source Verified
8319,0,0,7,GA,69000,Individual,44526,61.8,0,0,22.03,Jul-1997,3 years,Environmental Specialist,C,MORTGAGE,w,11.99,Jul-2018,20000,4,8,0,0,0,0,2,2,debt_consolidation,C1,60 months,0,356211,0,Not Verified
8320,0,0,3,TN,22000,Individual,1526,53.7,0,0,29.2,Nov-2003,4 years,Evs,C,OWN,w,13.49,Feb-2019,5000,0,7,0,0,0,820.1,0,0,debt_consolidation,C2,36 months,0,10682,0,Source Verified
8321,0,0,4,NC,62000,Individual,8109,23.3,1,0,2.5,Jun-2002,2 years,Assistant principal,B,MORTGAGE,w,9.93,Aug-2018,3800,2,6,0,1,0,0,0,0,debt_consolidation,B2,36 months,0,48655,0,Not Verified
8322,0,0,3,CA,85000,Individual,10098,52.8,0,0,32.22,Oct-1999,2 years,Exec Assistant,B,RENT,w,9.8,Feb-2019,14000,0,9,0,0,0,0,0,0,credit_card,B3,36 months,0,80782,0,Not Verified
8323,0,0,4,CA,65000,Individual,5138,38.3,0,0,14.77,Dec-2000,10+ years,Photographer,A,RENT,w,6.11,Feb-2019,14000,0,6,0,0,0,12989.28,0,0,debt_consolidation,A1,60 months,0,30829,0,Not Verified
8324,0,0,3,FL,43000,Individual,1290,67.4,0,0,26.46,Nov-1995,10+ years,Waiter,B,RENT,w,11.05,Feb-2019,15000,0,14,0,0,0,11700.49,1,1,debt_consolidation,B4,36 months,0,18064,0,Not Verified
8325,0,0,3,CA,42350,Individual,808,44.3,0,0,3.8,May-1996,9 years,Waiter,B,RENT,w,10.42,Feb-2019,14000,0,4,0,0,0,9671.2,0,0,credit_card,B3,36 months,0,3233,0,Not Verified
8326,0,0,1,CA,60000,Individual,1953,50.2,0,0,15.98,Apr-2010,9 years,Waiter,B,RENT,f,8.99,Feb-2019,23800,0,9,0,0,0,0,0,0,debt_consolidation,B1,36 months,0,17580,0,Not Verified
8327,0,0,4,NY,70000,Individual,2027,72.4,0,0,10.74,Oct-2000,5 years,Waiter,D,RENT,f,16.55,Nov-2018,4200,0,9,0,0,0,0,0,0,other,D2,36 months,0,18241,0,Source Verified
8328,0,0,7,NY,55000,Individual,6052,73.9,0,0,16.76,Mar-1997,10+ years,custodian,D,RENT,w,16.29,Feb-2019,23050,0,7,0,0,0,0,0,0,debt_consolidation,D2,60 months,0,36313,0,Source Verified
8329,0,0,4,NJ,75000,Individual,2526,51.8,0,0,34.45,Mar-1998,10+ years,Warehouse Specialist/Driver,D,RENT,w,20.39,Feb-2019,30000,0,19,0,0,0,27523.65,0,0,debt_consolidation,D4,60 months,0,47999,0,Source Verified
8330,0,0,0,NY,95000,Individual,27133,95.5,0,0,12.17,Nov-1999,4 years,Senior Marketing Manager,A,MORTGAGE,w,7.84,Feb-2019,20000,1,6,0,0,0,16469.24,0,0,credit_card,A4,36 months,0,162796,0,Source Verified
8331,0,0,2,VA,90000,Individual,8480,92.4,5,0,28.92,Apr-1997,10+ years,Law Enforcement Officer,E,MORTGAGE,w,22.45,Jan-2019,20000,0,9,0,0,0,0,0,0,house,E5,60 months,0,76319,0,Source Verified
8332,0,0,2,NY,60000,Individual,44864,34.2,0,0,5.88,Oct-2004,1 year,Resident Physician,A,RENT,w,8.19,Feb-2019,16000,0,8,0,0,0,0,0,0,debt_consolidation,A5,36 months,0,358911,0,Not Verified
8333,0,0,6,CA,56960,Individual,8635,24.6,0,0,27.36,Dec-2008,1 year,Organizer,F,RENT,w,21.99,Oct-2017,20500,0,7,0,0,0,0,0,0,debt_consolidation,F1,60 months,0,60444,0,Verified
8334,0,0,3,TX,35500,Individual,4938,85.1,0,0,36.24,Apr-1993,3 years,Personal Trainer,B,OWN,f,9.76,Feb-2019,7000,2,8,0,0,0,0,0,0,debt_consolidation,B3,36 months,0,39505,0,Verified
8335,0,0,16,FL,36000,Individual,3526,95,0,0,7.2,May-2008,< 1 year,Radiologic Technologist,E,OWN,w,25.82,Feb-2019,15825,0,17,0,0,0,9776.24,0,0,credit_card,E4,36 months,0,59945,0,Source Verified
8336,0,0,13,WA,36000,Individual,12614,0.3,0,0,8.17,Feb-2006,10+ years,Billing Specialist,C,MORTGAGE,w,12.99,Sep-2017,2800,6,16,0,0,0,0,0,0,medical,C2,36 months,0,201828,0,Verified
8337,0,0,5,OH,79000,Individual,6885,69.1,4,0,24.49,Mar-2006,5 years,Crane operator,D,RENT,w,16.29,Feb-2019,16000,0,10,0,1,0,7974.36,0,0,major_purchase,D1,60 months,106,68854,0,Verified
8338,0,0,3,CT,90000,Individual,18005,63.7,0,0,30.89,Nov-2000,5 years,Toolmaker,B,MORTGAGE,f,12.49,May-2018,35000,3,25,0,0,0,0,0,0,credit_card,B5,36 months,0,432123,0,Verified
8339,0,0,2,CA,95211,Individual,7299,92.1,1,0,19.17,Nov-2000,4 years,Kaiser Permanente,C,RENT,f,16.29,Dec-2014,3000,0,17,0,0,0,0,0,0,debt_consolidation,C4,36 months,0,80287,0,Source Verified
